<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.11.14	1.28050	1.28690	1.27890	1.28090	7917	0	20
2006.11.15	1.28080	1.28330	1.27720	1.28260	6793	0	20
2006.11.16	1.28270	1.28390	1.27830	1.27950	7128	0	20
2006.11.17	1.27960	1.28440	1.27610	1.28280	6946	0	20
2006.11.20	1.28250	1.28500	1.28040	1.28140	5701	0	20
2006.11.21	1.28150	1.28530	1.27970	1.28430	5954	0	20
2006.11.22	1.28420	1.29560	1.28360	1.29410	7668	0	20
2006.11.23	1.29430	1.29740	1.29270	1.29430	6234	0	20
2006.11.24	1.29450	1.31090	1.29420	1.30930	8358	0	20
2006.11.27	1.31560	1.31610	1.30860	1.31320	8765	0	20
2006.11.28	1.31330	1.32080	1.31180	1.31980	10140	0	20
2006.11.29	1.31970	1.32170	1.31310	1.31530	8874	0	20
2006.11.30	1.31520	1.32730	1.31400	1.32410	8772	0	20
2006.12.01	1.32400	1.33470	1.32190	1.33360	9106	0	20
2006.12.04	1.33620	1.33630	1.32810	1.33420	8091	0	20
2006.12.05	1.33410	1.33610	1.32860	1.33150	9534	0	20
2006.12.06	1.33160	1.33400	1.32540	1.32860	8618	0	20
2006.12.07	1.32850	1.33230	1.32750	1.32850	7881	0	20
2006.12.08	1.32860	1.33640	1.31890	1.32010	9857	0	20
2006.12.09	1.32020	1.32020	1.32020	1.32020	1	0	20
2006.12.11	1.31820	1.32610	1.31300	1.32350	8609	0	20
2006.12.12	1.32360	1.32910	1.32120	1.32830	9138	0	20
2006.12.13	1.32840	1.32870	1.31900	1.32120	8257	0	20
2006.12.14	1.32110	1.32520	1.31400	1.31420	9057	0	20
2006.12.15	1.31430	1.31860	1.30590	1.30790	10076	0	20
2006.12.18	1.30820	1.31170	1.30510	1.30960	7087	0	20
2006.12.19	1.30950	1.32140	1.30820	1.31960	9224	0	20
2006.12.20	1.31970	1.32440	1.31590	1.31710	8145	0	20
2006.12.21	1.31700	1.32120	1.31400	1.31750	7852	0	20
2006.12.22	1.31740	1.32110	1.31070	1.31280	7029	0	20
2006.12.26	1.31380	1.31400	1.30870	1.30940	15289	0	20
2006.12.27	1.30920	1.31770	1.30920	1.31120	7729	0	20
2006.12.28	1.31140	1.32010	1.31030	1.31500	8607	0	20
2006.12.29	1.31480	1.32050	1.31340	1.31980	8552	0	20
2007.01.01	1.31890	1.31890	1.31890	1.31890	1	0	20
2007.01.02	1.32050	1.32960	1.32010	1.32720	9090	0	20
2007.01.03	1.32710	1.32890	1.31460	1.31690	9163	0	20
2007.01.04	1.31680	1.31790	1.30750	1.30820	9263	0	20
2007.01.05	1.30830	1.31040	1.29800	1.30010	9257	0	20
2007.01.08	1.30100	1.30350	1.29710	1.30190	7499	0	20
2007.01.09	1.30200	1.30510	1.29850	1.29990	7940	0	20
2007.01.10	1.30000	1.30030	1.29290	1.29360	8880	0	20
2007.01.11	1.29380	1.30140	1.28810	1.28910	8856	0	20
2007.01.12	1.28900	1.29440	1.28650	1.29220	8972	0	20
2007.01.15	1.29270	1.29550	1.29140	1.29360	5941	0	20
2007.01.16	1.29380	1.29880	1.29070	1.29170	8522	0	20
2007.01.17	1.29160	1.29490	1.28960	1.29360	8064	0	20
2007.01.18	1.29370	1.29750	1.28950	1.29610	9087	0	20
2007.01.19	1.29620	1.29990	1.29120	1.29600	7497	0	20
2007.01.22	1.29560	1.29780	1.29210	1.29480	6376	0	20
2007.01.23	1.29470	1.30420	1.29270	1.30240	8404	0	20
2007.01.24	1.30250	1.30360	1.29460	1.29680	9100	0	20
2007.01.25	1.29670	1.30000	1.29130	1.29280	9131	0	20
